Datum von;Datum bis;Nettoexport [MWh] Originalauflösungen;Dänemark 1 (Export) [MWh] Originalauflösungen;Dänemark 1 (Import) [MWh] Originalauflösungen;Dänemark 2 (Export) [MWh] Originalauflösungen;Dänemark 2 (Import) [MWh] Originalauflösungen;Frankreich (Export) [MWh] Originalauflösungen;Frankreich (Import) [MWh] Originalauflösungen;Niederlande (Export) [MWh] Originalauflösungen;Niederlande (Import) [MWh] Originalauflösungen;Polen (Export) [MWh] Originalauflösungen;Polen (Import) [MWh] Originalauflösungen;Schweden 4 (Export) [MWh] Originalauflösungen;Schweden 4 (Import) [MWh] Originalauflösungen;Schweiz (Export) [MWh] Originalauflösungen;Schweiz (Import) [MWh] Originalauflösungen;Tschechien (Export) [MWh] Originalauflösungen;Tschechien (Import) [MWh] Originalauflösungen;Österreich (Export) [MWh] Originalauflösungen;Österreich (Import) [MWh] Originalauflösungen;Norwegen 2 (Export) [MWh] Originalauflösungen;Norwegen 2 (Import) [MWh] Originalauflösungen;Belgien (Export) [MWh] Originalauflösungen;Belgien (Import) [MWh] Originalauflösungen
02.10.2025 01:45;02.10.2025 02:00;-1.152,78;31,00;-513,00;29,40;-111,45;0,00;-588,53;31,50;-152,15;144,70;0,00;0,00;-152,50;424,67;0,00;54,15;-21,28;266,15;0,00;0,00;-350,00;6,35;-251,80
02.10.2025 02:00;02.10.2025 02:15;-1.194,39;38,75;-476,00;28,28;-114,35;0,00;-653,07;19,75;-137,65;133,10;0,00;0,00;-153,75;424,22;0,00;48,88;-36,98;268,34;0,00;0,00;-350,00;22,68;-256,58
02.10.2025 02:15;02.10.2025 02:30;-1.298,29;17,25;-517,00;29,93;-106,00;0,00;-621,45;17,53;-124,75;126,73;0,00;0,00;-153,75;421,32;0,00;33,13;-54,45;224,59;0,00;0,00;-350,00;23,33;-264,68
02.10.2025 02:30;02.10.2025 02:45;-1.373,72;12,00;-515,25;34,65;-115,20;0,00;-614,68;20,43;-141,00;108,70;0,00;0,00;-153,75;421,04;0,00;32,78;-63,93;200,49;0,00;0,00;-350,00;21,03;-271,03
02.10.2025 02:45;02.10.2025 03:00;-1.458,07;12,25;-510,75;33,98;-118,98;0,00;-616,46;33,45;-157,75;95,78;0,00;0,00;-153,75;421,09;0,00;29,68;-88,13;161,52;0,00;0,00;-350,00;25,45;-275,45
02.10.2025 03:00;02.10.2025 03:15;-1.438,16;42,50;-517,25;40,90;-113,18;0,00;-486,00;164,83;-234,25;65,83;0,00;0,00;-153,75;352,15;0,00;65,08;-136,58;71,14;0,00;0,00;-350,00;8,18;-257,75
02.10.2025 03:15;02.10.2025 03:30;-1.511,57;29,25;-529,25;40,25;-125,45;0,00;-465,00;206,18;-314,75;93,38;0,00;0,00;-153,75;353,38;0,00;83,18;-164,45;35,48;0,00;0,00;-350,00;13,83;-263,83
02.10.2025 03:30;02.10.2025 03:45;-1.657,92;28,25;-517,25;31,43;-124,33;0,00;-457,95;199,70;-308,50;52,93;0,00;0,00;-153,75;352,15;0,00;72,20;-190,53;0,00;-42,27;0,00;-350,00;11,88;-261,88
02.10.2025 03:45;02.10.2025 04:00;-1.607,44;21,75;-535,00;34,03;-135,15;0,00;-455,25;216,90;-328,25;90,93;0,00;0,00;-153,75;352,15;0,00;90,05;-185,48;0,00;-20,36;0,00;-350,00;10,83;-260,83
02.10.2025 04:00;02.10.2025 04:15;-1.479,60;37,75;-520,25;16,88;-117,13;0,00;-497,50;87,60;-151,75;95,48;0,00;0,00;-153,75;351,09;0,00;59,75;-131,50;54,75;-11,02;0,00;-350,00;2,88;-252,88
02.10.2025 04:15;02.10.2025 04:30;-1.585,18;44,00;-523,50;17,45;-127,20;0,00;-513,25;43,40;-172,25;106,78;0,00;0,00;-153,75;350,99;0,00;81,05;-144,55;34,05;-28,40;0,00;-350,00;3,25;-253,25
02.10.2025 04:30;02.10.2025 04:45;-1.577,46;45,75;-522,25;35,70;-153,33;0,00;-544,25;0,00;-165,75;112,90;0,00;0,00;-153,75;350,54;0,00;87,30;-128,68;58,34;0,00;0,00;-350,00;3,08;-253,08
02.10.2025 04:45;02.10.2025 05:00;-1.554,71;39,75;-522,25;40,85;-154,23;0,00;-555,00;7,50;-158,43;109,10;0,00;0,00;-153,75;350,54;0,00;92,95;-127,35;75,60;0,00;0,00;-350,00;0,00;-250,00
02.10.2025 05:00;02.10.2025 05:15;-1.853,85;14,75;-508,75;21,08;-110,38;0,00;-594,63;0,00;-359,15;155,28;0,00;0,00;-56,00;277,25;0,00;8,23;-62,85;61,25;-105,18;0,00;-350,00;13,73;-258,48
02.10.2025 05:15;02.10.2025 05:30;-1.877,02;21,00;-528,75;20,53;-112,68;0,00;-625,74;13,75;-521,53;185,38;0,00;0,00;-56,00;277,25;0,00;39,55;-45,35;78,20;-24,65;0,00;-350,00;6,75;-254,73
02.10.2025 05:30;02.10.2025 05:45;-1.886,52;23,75;-535,00;42,10;-140,85;0,00;-641,75;18,00;-638,88;195,80;0,00;0,00;-56,00;303,38;0,00;43,30;-27,50;126,88;0,00;0,00;-350,00;1,95;-251,70
02.10.2025 05:45;02.10.2025 06:00;-1.879,81;26,75;-537,25;45,75;-131,20;0,00;-645,76;29,75;-630,45;93,38;0,00;0,00;-56,00;277,25;0,00;69,58;-31,68;206,43;0,00;0,00;-350,00;7,95;-254,30
02.10.2025 06:00;02.10.2025 06:15;-1.984,69;9,00;-552,25;14,33;-63,98;0,00;-335,00;3,50;-545,25;258,75;0,00;0,00;0,00;12,38;-642,05;118,88;-7,18;264,93;0,00;0,00;-350,00;0,00;-170,75
02.10.2025 06:15;02.10.2025 06:30;-1.987,56;10,25;-565,75;30,50;-94,23;0,00;-339,25;0,00;-586,93;245,75;0,00;0,00;0,00;12,38;-642,05;134,58;-2,15;313,29;0,00;0,00;-350,00;0,80;-154,75
02.10.2025 06:30;02.10.2025 06:45;-2.043,03;27,25;-571,50;44,50;-39,00;0,00;-325,88;30,50;-558,63;222,00;0,00;0,00;0,00;20,63;-642,05;95,38;0,00;207,69;0,00;0,00;-350,00;4,25;-208,18
02.10.2025 06:45;02.10.2025 07:00;-1.961,40;37,50;-562,00;78,48;0,00;0,00;-330,00;64,50;-504,70;187,25;0,00;0,00;0,00;12,38;-642,05;74,10;0,00;146,25;0,00;0,00;-350,00;2,10;-175,20
02.10.2025 07:00;02.10.2025 07:15;-2.158,36;3,75;-546,25;134,53;-5,80;0,00;-272,00;0,00;-329,08;110,50;0,00;18,31;0,00;0,00;-861,28;69,00;-41,55;160,21;-0,45;0,00;-350,00;0,00;-248,25
02.10.2025 07:15;02.10.2025 07:30;-2.092,02;0,25;-543,25;200,90;-6,73;0,00;-275,25;2,00;-330,55;114,00;0,00;18,31;0,00;0,00;-861,28;81,53;-41,98;153,47;-5,20;0,00;-350,00;2,68;-250,93
02.10.2025 07:30;02.10.2025 07:45;-2.002,14;1,25;-540,75;241,20;0,00;0,00;-281,98;26,50;-283,13;102,50;0,00;18,31;0,00;0,00;-861,28;74,93;-61,55;184,71;-24,68;0,00;-350,00;5,38;-253,55
02.10.2025 07:45;02.10.2025 08:00;-1.885,07;29,75;-562,50;251,10;-24,00;0,00;-232,73;44,25;-261,38;107,00;0,00;18,31;0,00;0,00;-861,28;49,53;-45,55;177,02;-5,58;0,00;-350,00;4,20;-223,23
02.10.2025 08:00;02.10.2025 08:15;-1.126,45;186,75;-535,75;212,08;-0,50;0,00;-218,98;119,00;-195,50;48,70;0,00;35,50;0,00;2,00;-404,97;57,63;-39,93;71,02;0,00;0,00;-350,00;223,65;-337,15
02.10.2025 08:15;02.10.2025 08:30;-931,32;209,00;-539,00;197,65;-6,30;0,00;-174,68;125,25;-161,60;94,38;0,00;35,50;0,00;2,00;-404,97;54,23;-54,98;180,90;0,00;0,00;-350,00;217,13;-355,83
02.10.2025 08:30;02.10.2025 08:45;-757,93;223,50;-544,25;218,90;-23,93;0,00;-165,83;123,00;-84,35;69,05;0,00;35,50;0,00;2,00;-404,97;95,68;-48,90;207,32;0,00;0,00;-350,00;211,70;-322,35
02.10.2025 08:45;02.10.2025 09:00;-564,19;207,75;-536,75;253,43;-15,35;42,38;-119,55;42,08;-103,25;178,35;0,00;35,50;0,00;6,68;-404,97;162,35;-94,63;227,58;0,00;0,00;-350,00;218,73;-314,50
02.10.2025 09:00;02.10.2025 09:15;309,23;330,75;-453,50;216,83;-44,08;29,75;-156,73;379,88;-43,75;0,00;-48,50;44,25;0,00;173,36;-16,25;150,35;-147,75;341,85;0,00;0,00;-350,00;189,15;-286,38
02.10.2025 09:15;02.10.2025 09:30;217,62;263,25;-410,75;195,25;-45,10;0,00;-208,47;285,78;-60,75;0,00;-16,00;44,25;0,00;173,36;-16,25;152,43;-95,83;418,98;0,00;0,00;-350,00;174,43;-286,95
02.10.2025 09:30;02.10.2025 09:45;183,34;236,25;-265,50;270,58;-99,35;0,00;-410,35;57,50;-24,55;6,25;0,00;44,25;0,00;183,84;-16,25;170,88;-72,05;411,60;0,00;0,00;-350,00;160,55;-120,30
02.10.2025 09:45;02.10.2025 10:00;133,64;302,00;-469,00;293,65;-141,30;0,00;-280,50;305,33;-208,50;64,25;0,00;44,25;0,00;165,36;-24,60;203,80;-81,90;426,33;0,00;13,25;-350,00;162,98;-291,75
02.10.2025 10:00;02.10.2025 10:15;180,84;233,25;-329,25;250,15;-88,50;0,00;-298,25;457,33;-106,50;0,00;-61,75;8,69;0,00;349,25;-66,08;87,63;-66,83;357,73;0,00;0,00;-350,00;82,85;-278,88
02.10.2025 10:15;02.10.2025 10:30;347,21;235,00;-327,50;247,30;-75,10;0,00;-252,75;534,08;-26,50;0,00;-72,25;8,69;0,00;349,25;-71,35;67,18;-74,08;337,00;0,00;0,00;-350,00;71,48;-253,23
02.10.2025 10:30;02.10.2025 10:45;456,29;223,50;-334,25;267,98;-120,00;0,00;-239,50;569,75;0,00;0,00;-71,50;8,69;0,00;349,25;-52,48;81,55;-69,85;348,90;0,00;0,00;-350,00;78,05;-233,80
02.10.2025 10:45;02.10.2025 11:00;429,54;218,00;-374,50;270,60;-115,50;0,00;-243,75;599,68;-5,50;0,00;-63,75;8,69;0,00;349,25;-46,70;84,03;-58,28;338,88;0,00;1,25;-350,75;70,68;-252,78
02.10.2025 11:00;02.10.2025 11:15;567,47;158,00;-251,50;228,53;-71,40;0,00;-175,75;629,70;-6,50;0,00;-123,25;0,00;0,00;423,67;0,00;61,03;-139,03;346,98;0,00;0,00;-275,00;12,50;-250,50
02.10.2025 11:15;02.10.2025 11:30;699,14;177,50;-236,50;250,23;-129,75;0,00;-173,50;613,13;-16,50;0,00;-76,50;0,00;0,00;424,67;0,00;96,18;-130,50;402,58;0,00;0,00;-275,00;27,13;-254,00
02.10.2025 11:30;02.10.2025 11:45;887,82;242,00;-301,00;298,10;-128,33;0,00;-181,75;626,05;-61,75;0,00;-57,75;0,00;0,00;424,67;0,00;162,80;-134,78;421,33;0,00;0,00;-179,00;25,83;-268,60
02.10.2025 11:45;02.10.2025 12:00;1.024,47;189,00;-351,25;306,98;-99,93;0,00;-191,25;611,05;-12,75;0,00;-28,75;0,00;0,00;423,67;0,00;243,18;-173,08;442,35;0,00;28,75;-115,00;22,05;-270,55
02.10.2025 12:00;02.10.2025 12:15;1.228,42;353,75;-378,75;334,23;-176,25;0,00;-292,25;523,50;-21,50;20,75;0,00;0,00;0,00;426,31;0,00;328,33;-120,70;482,48;0,00;1,75;-121,00;146,58;-278,80
02.10.2025 12:15;02.10.2025 12:30;1.319,40;338,00;-313,75;322,05;-137,43;0,00;-306,00;512,30;-27,50;7,18;0,00;0,00;0,00;426,31;0,00;343,20;-153,55;485,53;0,00;74,75;-87,00;143,05;-307,75
02.10.2025 12:30;02.10.2025 12:45;1.498,91;345,75;-282,75;352,23;-154,48;0,00;-320,00;514,23;-26,00;39,18;0,00;0,00;0,00;426,31;0,00;352,23;-120,15;481,55;0,00;96,50;-38,75;127,55;-294,48
02.10.2025 12:45;02.10.2025 13:00;1.522,26;386,50;-342,75;325,65;-103,80;0,00;-328,00;489,33;-31,50;78,60;0,00;0,00;0,00;426,31;-5,25;383,18;-91,83;481,25;0,00;65,00;-35,25;121,55;-296,73
02.10.2025 13:00;02.10.2025 13:15;1.589,20;277,50;-194,25;250,00;-2,75;0,00;-420,75;381,08;-23,25;208,78;0,00;0,00;0,00;425,00;0,00;407,73;-80,10;470,23;0,00;165,25;-25,25;0,00;-250,00
02.10.2025 13:15;02.10.2025 13:30;1.541,45;309,50;-280,00;268,60;-27,08;0,00;-426,75;386,23;-45,50;191,00;0,00;0,00;0,00;425,00;0,00;402,93;-79,15;470,93;0,00;217,25;-21,50;0,25;-250,25
02.10.2025 13:30;02.10.2025 13:45;1.535,55;309,00;-315,50;266,10;-19,33;0,00;-428,25;399,63;-46,50;199,50;0,00;0,00;0,00;425,00;0,00;387,20;-73,38;468,83;0,00;234,50;-21,25;0,25;-250,25
02.10.2025 13:45;02.10.2025 14:00;1.431,38;305,25;-293,50;257,13;-15,73;0,00;-433,00;405,20;-70,25;207,88;0,00;0,00;0,00;425,00;0,00;380,53;-101,38;466,75;0,00;224,75;-77,25;0,00;-250,00
02.10.2025 14:00;02.10.2025 14:15;1.225,74;336,00;-296,00;287,88;-60,15;0,00;-314,18;359,13;-247,25;148,55;0,00;0,00;0,00;424,94;0,00;331,58;-16,40;434,88;0,00;176,00;-176,25;129,35;-292,33
02.10.2025 14:15;02.10.2025 14:30;1.070,86;318,00;-359,00;301,70;-54,45;0,00;-336,35;347,98;-248,50;170,63;0,00;0,00;0,00;424,94;0,00;326,20;-16,65;436,60;0,00;191,00;-278,25;137,75;-290,73
02.10.2025 14:30;02.10.2025 14:45;974,39;313,75;-456,50;261,33;-17,45;0,00;-344,08;304,98;-205,00;236,20;0,00;0,00;0,00;424,94;0,00;307,93;-30,78;435,33;0,00;215,00;-312,50;120,70;-279,45
02.10.2025 14:45;02.10.2025 15:00;735,69;332,00;-397,50;239,93;-9,18;0,00;-362,63;281,65;-242,25;167,95;0,00;0,00;0,00;424,94;0,00;282,80;-26,53;412,03;0,00;131,50;-353,00;147,28;-293,30
02.10.2025 15:00;02.10.2025 15:15;633,89;296,25;-599,75;290,45;-58,33;0,00;-167,18;357,18;-116,00;184,63;0,00;0,00;0,00;396,34;0,00;217,03;-9,53;362,80;0,00;21,75;-317,75;108,98;-332,98
02.10.2025 15:15;02.10.2025 15:30;365,34;240,25;-625,00;225,58;-53,70;0,00;-172,25;338,98;-96,50;111,03;0,00;0,00;0,00;396,34;0,00;230,43;-14,00;358,60;0,00;16,50;-349,75;97,93;-339,08
02.10.2025 15:30;02.10.2025 15:45;340,76;262,25;-625,00;182,00;-48,85;0,00;-160,25;336,85;-78,25;94,15;0,00;0,00;0,00;396,34;0,00;251,90;-48,05;375,40;0,00;0,00;-350,00;97,58;-345,30
02.10.2025 15:45;02.10.2025 16:00;355,36;289,00;-625,00;203,25;-42,55;0,00;-152,25;329,78;-105,25;119,75;0,00;0,00;0,00;396,34;0,00;214,90;-58,65;384,55;0,00;0,00;-350,00;97,08;-345,58
02.10.2025 16:00;02.10.2025 16:15;-476,21;9,75;-531,75;235,68;-107,38;0,00;-438,75;180,70;-227,00;163,25;0,00;34,44;0,00;411,78;0,00;167,78;-72,25;289,05;0,00;8,50;-350,00;4,58;-254,58
02.10.2025 16:15;02.10.2025 16:30;-513,49;11,25;-540,25;265,48;-117,80;0,00;-448,75;95,80;-177,50;167,18;0,00;34,44;0,00;411,78;0,00;166,45;-68,73;286,68;0,00;0,25;-350,00;5,63;-255,38
02.10.2025 16:30;02.10.2025 16:45;-431,04;20,50;-549,75;282,93;-71,23;0,00;-442,75;74,48;-168,75;209,00;0,00;34,44;0,00;411,78;0,00;164,20;-82,38;286,50;0,00;0,00;-350,00;1,20;-251,20
02.10.2025 16:45;02.10.2025 17:00;-543,24;5,75;-531,50;181,18;-19,48;0,00;-444,75;40,33;-133,50;213,30;0,00;34,44;0,00;411,78;0,00;125,18;-86,53;260,58;0,00;0,00;-350,00;3,15;-253,15
02.10.2025 17:00;02.10.2025 17:15;-1.160,99;8,00;-557,75;250,00;-13,30;0,00;-524,25;6,00;-299,40;267,63;0,00;97,25;0,00;0,00;-161,89;162,25;-67,60;271,30;0,00;0,00;-350,00;0,53;-249,75
02.10.2025 17:15;02.10.2025 17:30;-1.277,32;2,25;-559,00;207,30;-12,83;0,00;-535,25;17,25;-344,63;297,55;0,00;97,25;0,00;0,00;-161,89;152,73;-31,30;229,80;-37,30;0,00;-350,00;0,00;-249,25
02.10.2025 17:30;02.10.2025 17:45;-1.210,49;48,25;-625,00;164,28;-16,00;0,00;-452,50;1,00;-304,93;328,75;0,00;97,25;0,00;0,00;-161,89;149,70;-81,00;239,10;0,00;0,00;-350,00;0,35;-247,85
02.10.2025 17:45;02.10.2025 18:00;-1.198,09;108,00;-624,00;127,28;-9,98;0,00;-448,00;70,50;-331,15;313,50;0,00;97,25;0,00;0,00;-161,89;109,23;-87,13;237,55;0,00;0,00;-350,00;0,00;-249,25
02.10.2025 18:00;02.10.2025 18:15;-2.084,59;27,75;-542,25;77,55;-12,78;0,00;-291,25;9,00;-349,75;310,65;0,00;61,19;0,00;0,00;-988,74;105,90;-148,30;193,13;-5,43;0,00;-350,00;2,75;-184,00
02.10.2025 18:15;02.10.2025 18:30;-2.134,71;60,00;-544,75;97,48;-12,68;0,00;-280,00;39,50;-339,63;238,75;0,00;61,19;0,00;0,00;-988,74;49,83;-83,43;99,83;-0,28;0,00;-350,00;10,40;-192,18
02.10.2025 18:30;02.10.2025 18:45;-2.107,57;72,25;-545,00;87,20;-23,90;0,00;-293,50;103,50;-351,60;256,75;0,00;61,19;0,00;0,00;-988,74;28,68;-48,30;75,65;-21,06;0,00;-350,00;17,60;-188,28
02.10.2025 18:45;02.10.2025 19:00;-2.085,13;69,50;-558,75;77,40;-0,53;0,00;-306,75;129,75;-345,85;254,50;0,00;61,19;0,00;0,00;-988,74;29,10;-52,35;70,40;-2,83;0,00;-350,00;19,63;-190,80
02.10.2025 19:00;02.10.2025 19:15;-2.091,45;56,75;-552,00;126,78;-33,68;0,00;-351,75;4,50;-328,63;232,00;0,00;70,50;0,00;0,00;-725,29;19,95;-68,40;43,55;-64,51;0,00;-350,00;18,48;-189,70
02.10.2025 19:15;02.10.2025 19:30;-2.100,32;52,75;-555,25;49,38;-31,28;0,00;-321,70;14,00;-313,25;224,68;0,00;70,50;0,00;0,00;-725,29;48,23;-94,25;62,28;-49,35;0,00;-350,00;8,23;-189,98
02.10.2025 19:30;02.10.2025 19:45;-2.032,24;63,25;-558,50;40,80;-30,95;0,00;-273,75;16,25;-306,18;245,30;0,00;70,50;0,00;0,00;-725,29;65,08;-103,60;66,55;-64,00;0,00;-350,00;25,70;-213,40
02.10.2025 19:45;02.10.2025 20:00;-1.722,89;68,75;-554,25;42,05;-30,60;0,00;-328,50;63,75;-325,23;250,13;0,00;70,50;0,00;0,00;-725,29;122,60;-139,80;168,03;-92,93;0,00;-350,00;259,68;-221,78
02.10.2025 20:00;02.10.2025 20:15;-1.414,31;72,75;-569,75;17,10;-33,48;0,00;-522,51;37,00;-456,90;396,25;0,00;88,38;0,00;11,00;-176,61;164,65;-152,65;253,38;0,00;0,00;-350,00;111,83;-304,75
02.10.2025 20:15;02.10.2025 20:30;-1.495,22;109,50;-575,00;20,68;-55,53;0,00;-581,76;45,25;-527,28;403,25;0,00;88,38;0,00;11,00;-176,61;193,58;-155,53;263,85;-7,93;0,00;-350,00;94,93;-296,00
02.10.2025 20:30;02.10.2025 20:45;-1.513,13;115,75;-575,50;36,83;-5,78;0,00;-686,08;42,75;-590,75;407,75;0,00;88,38;0,00;23,88;-176,61;211,05;-165,70;348,53;0,00;0,00;-350,00;38,43;-276,05
02.10.2025 20:45;02.10.2025 21:00;-1.631,43;26,25;-551,75;0,50;-33,63;0,00;-732,15;0,75;-508,50;402,25;0,00;88,38;0,00;21,70;-176,61;200,48;-90,68;319,13;-0,05;0,00;-350,00;24,95;-272,45
02.10.2025 21:00;02.10.2025 21:15;-1.417,74;0,00;-625,00;9,88;-106,23;0,00;-713,32;6,50;-616,55;405,75;0,00;88,38;0,00;221,08;0,00;212,03;-117,05;399,55;0,00;0,00;-332,75;0,40;-250,40
02.10.2025 21:15;02.10.2025 21:30;-1.370,44;0,00;-625,00;23,28;-100,30;0,00;-896,92;16,25;-532,38;400,00;0,00;88,38;0,00;221,08;0,00;255,85;-74,08;436,15;0,00;0,00;-332,75;0,00;-250,00
02.10.2025 21:30;02.10.2025 21:45;-1.377,71;3,25;-625,00;18,80;-107,00;0,00;-940,48;28,00;-447,20;400,50;0,00;88,38;0,00;221,08;0,00;209,68;-59,35;414,40;0,00;0,00;-332,75;21,05;-271,05
02.10.2025 21:45;02.10.2025 22:00;-1.313,95;0,00;-625,00;2,53;-86,78;0,00;-910,25;0,00;-381,65;368,43;0,00;88,38;0,00;221,08;0,00;202,08;-35,70;420,55;0,00;0,00;-332,75;5,15;-250,00
02.10.2025 22:00;02.10.2025 22:15;-1.005,27;27,25;-625,00;39,83;-153,03;0,00;-702,23;59,75;-381,73;395,25;0,00;0,00;-23,81;212,92;0,00;246,60;-2,55;423,15;0,00;0,00;-322,50;52,08;-251,25
02.10.2025 22:15;02.10.2025 22:30;-1.040,12;27,50;-625,00;40,40;-164,23;0,00;-735,25;2,50;-357,43;409,15;0,00;0,00;-23,81;212,92;0,00;264,73;-7,43;488,33;0,00;0,00;-322,50;0,13;-250,13
02.10.2025 22:30;02.10.2025 22:45;-1.110,07;28,25;-625,00;38,93;-180,83;0,00;-710,33;78,00;-406,60;375,58;0,00;0,00;-23,81;212,92;0,00;252,95;-29,20;396,38;0,00;0,00;-322,50;85,33;-280,13
02.10.2025 22:45;02.10.2025 23:00;-1.139,69;42,75;-625,00;36,28;-189,00;0,00;-703,23;152,00;-403,08;354,00;0,00;0,00;-23,81;212,92;0,00;243,98;-58,40;393,40;0,00;0,00;-322,50;36,33;-286,33
02.10.2025 23:00;02.10.2025 23:15;-1.413,62;0,00;-625,00;27,38;-173,45;0,00;-975,75;107,50;-265,00;393,25;0,00;0,00;-121,50;218,56;0,00;225,73;-63,10;385,28;0,00;0,00;-297,50;7,50;-257,50
02.10.2025 23:15;02.10.2025 23:30;-1.411,04;0,00;-625,00;20,35;-181,88;0,00;-973,50;39,00;-239,50;421,35;0,00;0,00;-121,50;218,56;0,00;231,83;-54,85;401,60;0,00;0,00;-297,50;5,15;-255,15
02.10.2025 23:30;02.10.2025 23:45;-1.377,42;0,00;-625,00;5,78;-183,93;0,00;-986,25;62,00;-247,75;416,65;0,00;0,00;-121,50;218,56;0,00;251,33;-8,15;385,45;0,00;0,00;-297,50;5,53;-252,63
02.10.2025 23:45;03.10.2025 00:00;-1.299,64;4,50;-625,00;4,10;-178,68;0,00;-987,00;14,00;-193,28;421,50;0,00;0,00;-121,50;218,56;0,00;255,45;-8,75;443,95;0,00;0,00;-297,50;0,00;-250,00
03.10.2025 00:00;03.10.2025 00:15;-977,44;3,50;-625,00;28,60;-158,10;0,00;-643,00;0,00;-260,58;398,23;0,00;0,00;-138,06;224,38;0,00;254,33;-2,55;485,83;0,00;0,00;-295,00;2,85;-252,85
03.10.2025 00:15;03.10.2025 00:30;-969,04;0,00;-625,00;13,70;-142,05;0,00;-645,00;6,50;-295,08;420,48;0,00;0,00;-138,06;224,38;0,00;253,73;-6,63;509,00;0,00;0,00;-295,00;3,70;-253,70
03.10.2025 00:30;03.10.2025 00:45;-885,14;0,00;-625,00;10,13;-137,15;0,00;-658,75;5,75;-307,35;430,30;0,00;0,00;-138,06;224,38;0,00;282,35;0,00;572,25;0,00;0,00;-295,00;1,13;-250,10
03.10.2025 00:45;03.10.2025 01:00;-922,24;0,00;-625,00;8,18;-145,65;0,00;-662,75;0,00;-307,90;431,98;0,00;0,00;-138,06;224,38;0,00;272,53;-25,73;590,80;0,00;0,00;-295,00;0,00;-250,00
03.10.2025 01:00;03.10.2025 01:15;-1.127,04;0,00;-622,25;6,48;-133,68;0,00;-661,00;0,50;-340,00;334,45;0,00;0,00;-153,75;199,73;0,00;247,20;-13,58;553,85;0,00;0,00;-295,00;0,20;-250,20
03.10.2025 01:15;03.10.2025 01:30;-1.028,37;0,00;-622,75;7,48;-145,33;0,00;-664,50;1,25;-342,08;365,45;0,00;0,00;-153,75;199,73;0,00;274,58;-4,08;600,63;0,00;0,00;-295,00;0,00;-250,00
03.10.2025 01:30;03.10.2025 01:45;-1.053,67;0,00;-621,00;8,68;-133,28;0,00;-665,50;0,00;-345,05;340,75;0,00;0,00;-153,75;199,73;0,00;280,43;-9,63;589,95;0,00;0,00;-295,00;0,15;-250,15
03.10.2025 01:45;03.10.2025 02:00;-1.070,33;0,00;-620,25;13,93;-141,63;0,00;-663,75;0,00;-349,95;349,93;0,00;0,00;-153,75;199,73;0,00;302,65;-18,18;555,94;0,00;0,00;-295,00;0,00;-250,00
03.10.2025 02:00;03.10.2025 02:15;-1.113,78;0,00;-600,50;11,15;-137,53;0,00;-666,25;14,25;-390,60;349,88;0,00;0,00;-153,75;223,50;0,00;292,18;-44,88;533,43;0,00;0,00;-295,00;0,35;-250,00
03.10.2025 02:15;03.10.2025 02:30;-1.111,05;0,00;-600,00;0,93;-137,63;0,00;-666,00;8,25;-412,03;351,68;0,00;0,00;-153,75;223,50;0,00;304,30;-26,45;541,15;0,00;0,00;-295,00;0,00;-250,00
03.10.2025 02:30;03.10.2025 02:45;-1.064,85;0,00;-596,75;20,33;-144,58;0,00;-662,75;0,00;-390,80;348,80;0,00;0,00;-153,75;223,50;0,00;299,65;-6,23;542,73;0,00;0,00;-295,00;0,40;-250,40
03.10.2025 02:45;03.10.2025 03:00;-1.095,95;0,00;-594,25;11,68;-144,33;0,00;-661,50;0,00;-405,33;349,93;0,00;0,00;-153,75;223,50;0,00;289,50;-8,58;542,18;0,00;0,00;-295,00;1,88;-251,88
03.10.2025 03:00;03.10.2025 03:15;-1.143,87;0,00;-625,00;22,38;-149,80;0,00;-651,50;0,00;-351,03;327,63;0,00;0,00;-153,75;222,93;0,00;292,25;0,00;469,53;0,00;0,00;-297,50;0,00;-250,00
03.10.2025 03:15;03.10.2025 03:30;-1.385,04;0,00;-625,00;13,88;-151,35;0,00;-664,50;0,00;-415,48;296,53;0,00;0,00;-153,75;222,93;0,00;278,33;0,00;360,88;0,00;0,00;-297,50;0,00;-250,00
03.10.2025 03:30;03.10.2025 03:45;-1.424,97;0,00;-625,00;10,98;-153,18;0,00;-666,75;0,00;-414,08;287,45;0,00;0,00;-153,75;222,93;0,00;261,88;0,00;352,05;0,00;0,00;-297,50;0,00;-250,00
03.10.2025 03:45;03.10.2025 04:00;-1.280,74;0,00;-625,00;9,60;-163,13;0,00;-660,00;0,00;-390,73;330,83;0,00;0,00;-153,75;222,93;0,00;294,98;0,00;401,03;0,00;0,00;-297,50;0,00;-250,00
03.10.2025 04:00;03.10.2025 04:15;-1.215,72;0,00;-625,00;7,23;-167,38;0,00;-650,50;0,00;-338,33;293,25;0,00;0,00;-153,75;213,98;0,00;255,50;-3,83;500,60;0,00;0,00;-297,50;0,00;-250,00
03.10.2025 04:15;03.10.2025 04:30;-1.098,99;0,00;-625,00;17,30;-168,75;0,00;-646,25;0,00;-359,85;374,98;0,00;0,00;-153,75;213,98;0,00;265,05;0,00;530,80;0,00;0,00;-297,50;0,08;-250,08
03.10.2025 04:30;03.10.2025 04:45;-1.135,99;0,00;-625,00;3,90;-168,28;0,00;-651,50;3,25;-380,30;398,85;0,00;0,00;-153,75;213,98;0,00;261,93;-17,88;526,30;0,00;0,00;-297,50;0,00;-250,00
