STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
       2115;2024081805;    3;   2.1; 170;eor
       2115;2024081806;    3;   2.5; 180;eor
       2115;2024081807;    3;   2.8; 190;eor
       2115;2024081808;    3;   3.0; 210;eor
       2115;2024081809;    3;   3.2; 230;eor
       2115;2024081810;    3;   4.0; 240;eor
       2115;2024081811;    3;   4.5; 290;eor
       2115;2024081812;    3;   3.9; 300;eor
       2115;2024081813;    3;   3.7; 310;eor
       2115;2024081814;    3;   3.4; 310;eor
       2115;2024081815;    3;   2.3; 310;eor
       2115;2024081816;    3;   3.2; 290;eor
       2115;2024081817;    3;   4.0; 280;eor
       2115;2024081818;    3;   4.1; 280;eor
       2115;2024081819;    3;   5.6; 280;eor
       2115;2024081820;    3;   6.1; 280;eor
       2115;2024081821;    3;   6.4; 290;eor
       2115;2024081822;    3;   6.5; 290;eor
       2115;2024081823;    3;   6.3; 290;eor
       2115;2024081900;    3;   6.1; 280;eor
       2115;2024081901;    3;   6.8; 290;eor
       2115;2024081902;    3;   6.7; 290;eor
       2115;2024081903;    3;   7.0; 310;eor
       2115;2024081904;    3;   6.4; 310;eor
       2115;2024081905;    3;   5.7; 310;eor
       2115;2024081906;    3;   4.9; 310;eor
       2115;2024081907;    3;   4.6; 310;eor
       2115;2024081908;    3;   3.4; 300;eor
       2115;2024081909;    3;   2.8; 290;eor
       2115;2024081910;    3;   2.5; 280;eor
       2115;2024081911;    3;   2.6; 240;eor
       2115;2024081912;    3;   3.2; 220;eor
       2115;2024081913;    3;   3.1; 220;eor
       2115;2024081914;    3;   2.7; 200;eor
       2115;2024081915;    3;   2.2; 180;eor
       2115;2024081916;    3;   2.4; 160;eor
       2115;2024081917;    3;   3.0; 150;eor
       2115;2024081918;    3;   3.4; 140;eor
       2115;2024081919;    3;   4.5; 140;eor
       2115;2024081920;    3;   5.4; 140;eor
       2115;2024081921;    3;   5.9; 140;eor
       2115;2024081922;    3;   5.9; 150;eor
       2115;2024081923;    3;   5.9; 150;eor
       2115;2024082000;    3;   5.5; 170;eor
       2115;2024082001;    3;   6.0; 180;eor
       2115;2024082002;    3;   6.6; 190;eor
       2115;2024082003;    3;   6.1; 180;eor
       2115;2024082004;    3;   6.0; 180;eor
       2115;2024082005;    3;   6.5; 190;eor
       2115;2024082006;    3;   6.0; 190;eor
       2115;2024082007;    3;   6.1; 190;eor
       2115;2024082008;    3;   5.7; 190;eor
       2115;2024082009;    3;   5.6; 190;eor
       2115;2024082010;    3;   5.7; 190;eor
       2115;2024082011;    3;   5.6; 190;eor
       2115;2024082012;    3;   4.5; 190;eor
       2115;2024082013;    3;   3.3; 180;eor
       2115;2024082014;    3;   2.8; 190;eor
       2115;2024082015;    3;   2.3; 180;eor
       2115;2024082016;    3;   2.2; 170;eor
       2115;2024082017;    3;   4.4; 230;eor
       2115;2024082018;    3;   3.3; 240;eor
       2115;2024082019;    3;   4.6; 240;eor
       2115;2024082020;    3;   3.9; 230;eor
       2115;2024082021;    3;   5.9; 230;eor
       2115;2024082022;    3;   6.4; 220;eor
       2115;2024082023;    3;   7.5; 230;eor
       2115;2024082100;    3;   6.3; 240;eor
       2115;2024082101;    3;   3.4; 300;eor
       2115;2024082102;    3;   6.2; 300;eor
       2115;2024082103;    3;  10.0; 300;eor
       2115;2024082104;    3;   8.5; 290;eor
       2115;2024082105;    3;   8.4; 280;eor
       2115;2024082106;    3;   8.7; 280;eor
       2115;2024082107;    3;   8.6; 270;eor
       2115;2024082108;    3;   9.0; 270;eor
       2115;2024082109;    3;   9.2; 270;eor
       2115;2024082110;    3;  10.3; 270;eor
       2115;2024082111;    3;  10.3; 270;eor
       2115;2024082112;    3;  10.8; 260;eor
       2115;2024082113;    3;  10.7; 260;eor
       2115;2024082114;    3;  11.3; 270;eor
       2115;2024082115;    3;  10.5; 270;eor
       2115;2024082116;    3;  10.3; 270;eor
       2115;2024082117;    3;   9.9; 270;eor
       2115;2024082118;    3;   9.5; 260;eor
       2115;2024082119;    3;   8.2; 270;eor
       2115;2024082120;    3;   7.9; 270;eor
       2115;2024082121;    3;   7.5; 260;eor
       2115;2024082122;    3;   6.5; 260;eor
       2115;2024082123;    3;   8.1; 240;eor
       2115;2024082200;    3;   8.8; 230;eor
       2115;2024082201;    3;   8.9; 220;eor
       2115;2024082202;    3;   8.5; 220;eor
       2115;2024082203;    3;   8.8; 220;eor
       2115;2024082204;    3;   8.1; 220;eor
       2115;2024082205;    3;   8.8; 210;eor
       2115;2024082206;    3;   8.8; 210;eor
       2115;2024082207;    3;   9.4; 210;eor
       2115;2024082208;    3;   9.4; 210;eor
       2115;2024082209;    3;   9.9; 210;eor
       2115;2024082210;    3;  10.5; 210;eor
       2115;2024082211;    3;  10.5; 210;eor
       2115;2024082212;    3;   9.8; 210;eor
       2115;2024082213;    3;   9.7; 210;eor
       2115;2024082214;    3;   9.8; 210;eor
       2115;2024082215;    3;   9.3; 210;eor
       2115;2024082216;    3;   8.8; 220;eor
       2115;2024082217;    3;   8.2; 220;eor
       2115;2024082218;    3;   9.3; 230;eor
       2115;2024082219;    3;   9.8; 240;eor
       2115;2024082220;    3;  11.8; 230;eor
       2115;2024082221;    3;  12.3; 240;eor
       2115;2024082222;    3;  11.4; 230;eor
       2115;2024082223;    3;   9.6; 230;eor
       2115;2024082300;    3;   9.8; 230;eor
       2115;2024082301;    3;   8.6; 230;eor
       2115;2024082302;    3;   9.4; 220;eor
       2115;2024082303;    3;   9.3; 220;eor
       2115;2024082304;    3;   8.2; 200;eor
       2115;2024082305;    3;   9.1; 200;eor
       2115;2024082306;    3;   8.9; 200;eor
       2115;2024082307;    3;   9.6; 200;eor
       2115;2024082308;    3;   9.7; 200;eor
       2115;2024082309;    3;  12.2; 210;eor
       2115;2024082310;    3;  12.4; 210;eor
       2115;2024082311;    3;  11.9; 210;eor
       2115;2024082312;    3;  12.8; 220;eor
       2115;2024082313;    3;  13.7; 230;eor
       2115;2024082314;    3;  13.0; 250;eor
       2115;2024082315;    3;  12.2; 270;eor
       2115;2024082316;    3;  11.8; 270;eor
       2115;2024082317;    3;  11.3; 270;eor
       2115;2024082318;    3;   9.9; 270;eor
       2115;2024082319;    3;   7.7; 270;eor
       2115;2024082320;    3;   6.7; 270;eor
       2115;2024082321;    3;   6.1; 270;eor
       2115;2024082322;    3;   4.7; 260;eor
       2115;2024082323;    3;   3.4; 250;eor
       2115;2024082400;    3;   3.6; 230;eor
       2115;2024082401;    3;   3.8; 200;eor
       2115;2024082402;    3;   4.5; 180;eor
       2115;2024082403;    3;   4.3; 160;eor
       2115;2024082404;    3;   5.3; 150;eor
       2115;2024082405;    3;   5.8; 150;eor
       2115;2024082406;    3;   6.4; 190;eor
       2115;2024082407;    3;   7.7; 210;eor
       2115;2024082408;    3;   7.7; 210;eor
       2115;2024082409;    3;   6.1; 210;eor
       2115;2024082410;    3;   5.5; 190;eor
       2115;2024082411;    3;   5.8; 190;eor
       2115;2024082412;    3;   3.7; 210;eor
       2115;2024082413;    3;   2.8; 160;eor
       2115;2024082414;    3;   4.0; 140;eor
       2115;2024082415;    3;   4.9; 180;eor
       2115;2024082416;    3;   4.1; 170;eor
       2115;2024082417;    3;   4.1; 170;eor
       2115;2024082418;    3;   4.6; 160;eor
       2115;2024082419;    3;  11.8; 280;eor
       2115;2024082420;    3;   6.8; 300;eor
       2115;2024082421;    3;   2.1; 110;eor
       2115;2024082422;    3;   3.7; 190;eor
       2115;2024082423;    3;   7.2; 220;eor
       2115;2024082500;    3;   7.8; 230;eor
       2115;2024082501;    3;   8.3; 240;eor
       2115;2024082502;    3;   6.3; 290;eor
       2115;2024082503;    3;   7.9; 290;eor
       2115;2024082504;    3;   8.2; 290;eor
       2115;2024082505;    3;   7.4; 280;eor
       2115;2024082506;    3;   7.6; 270;eor
       2115;2024082507;    3;   7.7; 260;eor
       2115;2024082508;    3;   9.8; 270;eor
       2115;2024082509;    3;   9.3; 260;eor
       2115;2024082510;    3;   9.5; 260;eor
       2115;2024082511;    3;   8.3; 270;eor
       2115;2024082512;    3;   8.6; 260;eor
       2115;2024082513;    3;   7.7; 260;eor
       2115;2024082514;    3;   7.6; 260;eor
       2115;2024082515;    3;   7.9; 250;eor
       2115;2024082516;    3;   8.6; 250;eor
       2115;2024082517;    3;   8.4; 250;eor
       2115;2024082518;    3;   7.5; 240;eor
       2115;2024082519;    3;   7.3; 240;eor
       2115;2024082520;    3;   6.9; 230;eor
       2115;2024082521;    3;   8.0; 230;eor
       2115;2024082522;    3;   7.8; 210;eor
       2115;2024082523;    3;   7.9; 210;eor
       2115;2024082600;    3;   8.8; 220;eor
       2115;2024082601;    3;   9.3; 220;eor
       2115;2024082602;    3;   9.4; 220;eor
       2115;2024082603;    3;   9.3; 210;eor
       2115;2024082604;    3;   9.2; 210;eor
       2115;2024082605;    3;   9.0; 210;eor
       2115;2024082606;    3;   9.0; 210;eor
       2115;2024082607;    3;   8.9; 210;eor
       2115;2024082608;    3;   8.6; 210;eor
       2115;2024082609;    3;   8.1; 220;eor
       2115;2024082610;    3;   7.9; 210;eor
       2115;2024082611;    3;   7.8; 210;eor
       2115;2024082612;    3;   7.8; 230;eor
       2115;2024082613;    3;   7.6; 230;eor
       2115;2024082614;    3;   7.0; 230;eor
       2115;2024082615;    3;   6.3; 230;eor
       2115;2024082616;    3;   6.1; 240;eor
       2115;2024082617;    3;   6.3; 230;eor
       2115;2024082618;    3;   5.6; 220;eor
       2115;2024082619;    3;   5.4; 220;eor
       2115;2024082620;    3;   4.0; 220;eor
       2115;2024082621;    3;   4.7; 230;eor
       2115;2024082622;    3;   5.0; 230;eor
       2115;2024082623;    3;   4.5; 230;eor
       2115;2024082700;    3;   4.8; 220;eor
       2115;2024082701;    3;   4.6; 210;eor
       2115;2024082702;    3;   5.0; 210;eor
       2115;2024082703;    3;   4.7; 200;eor
       2115;2024082704;    3;   4.3; 200;eor
       2115;2024082705;    3;   4.9; 190;eor
       2115;2024082706;    3;   5.3; 200;eor
       2115;2024082707;    3;   5.0; 190;eor
       2115;2024082708;    3;   5.3; 190;eor
       2115;2024082709;    3;   5.4; 190;eor
       2115;2024082710;    3;   5.5; 190;eor
       2115;2024082711;    3;   4.8; 180;eor
       2115;2024082712;    3;   4.0; 170;eor
       2115;2024082713;    3;   3.5; 170;eor
       2115;2024082714;    3;   2.8; 160;eor
       2115;2024082715;    3;   2.6; 150;eor
       2115;2024082716;    3;   2.5; 140;eor
       2115;2024082717;    3;   2.3; 120;eor
       2115;2024082718;    3;   2.2; 100;eor
       2115;2024082719;    3;   3.2;  90;eor
       2115;2024082720;    3;   3.7; 100;eor
       2115;2024082721;    3;   4.1; 100;eor
       2115;2024082722;    3;   5.0; 100;eor
       2115;2024082723;    3;   4.6; 110;eor
       2115;2024082800;    3;   4.2; 120;eor
       2115;2024082801;    3;   5.2; 120;eor
       2115;2024082802;    3;   4.4; 130;eor
       2115;2024082803;    3;   3.8; 140;eor
       2115;2024082804;    3;   3.9; 140;eor
       2115;2024082805;    3;   4.6; 140;eor
       2115;2024082806;    3;   4.8; 140;eor
       2115;2024082807;    3;   4.4; 140;eor
       2115;2024082808;    3;   4.7; 130;eor
       2115;2024082809;    3;   5.5; 130;eor
       2115;2024082810;    3;   5.8; 120;eor
       2115;2024082811;    3;   6.1; 110;eor
       2115;2024082812;    3;   5.6; 110;eor
       2115;2024082813;    3;   5.3; 100;eor
       2115;2024082814;    3;   4.6; 100;eor
       2115;2024082815;    3;   4.8; 100;eor
       2115;2024082816;    3;   4.2; 100;eor
       2115;2024082817;    3;   4.8; 110;eor
       2115;2024082818;    3;   4.3; 100;eor
       2115;2024082819;    3;   4.3; 100;eor
       2115;2024082820;    3;   5.2; 100;eor
       2115;2024082821;    3;   5.4; 110;eor
       2115;2024082822;    3;   5.6; 120;eor
       2115;2024082823;    3;   5.7; 120;eor
       2115;2024082900;    3;   5.4; 120;eor
       2115;2024082901;    3;   4.0; 140;eor
       2115;2024082902;    3;   3.8; 170;eor
       2115;2024082903;    3;   3.7; 190;eor
       2115;2024082904;    3;   3.4; 200;eor
       2115;2024082905;    3;   3.3; 210;eor
       2115;2024082906;    3;   3.4; 200;eor
       2115;2024082907;    3;   3.9; 210;eor
       2115;2024082908;    3;   3.3; 210;eor
       2115;2024082909;    3;   3.4; 210;eor
       2115;2024082910;    3;   3.8; 210;eor
       2115;2024082911;    3;   4.3; 220;eor
       2115;2024082912;    3;   4.9; 230;eor
       2115;2024082913;    3;   5.0; 240;eor
       2115;2024082914;    3;   5.3; 260;eor
       2115;2024082915;    3;   4.5; 270;eor
       2115;2024082916;    3;   6.3; 290;eor
       2115;2024082917;    3;   7.2; 310;eor
       2115;2024082918;    3;   6.9; 320;eor
       2115;2024082919;    3;   6.7; 320;eor
       2115;2024082920;    3;   5.6; 320;eor
       2115;2024082921;    3;   5.0; 320;eor
       2115;2024082922;    3;   4.3; 310;eor
       2115;2024082923;    3;   3.8; 320;eor
       2115;2024083000;    3;   3.1; 320;eor
       2115;2024083001;    3;   3.6; 310;eor
       2115;2024083002;    3;   3.8; 320;eor
       2115;2024083003;    3;   3.4; 310;eor
       2115;2024083004;    3;   3.7; 310;eor
       2115;2024083005;    3;   2.9; 310;eor
       2115;2024083006;    3;   3.4; 300;eor
       2115;2024083007;    3;   2.5; 310;eor
       2115;2024083008;    3;   2.2; 310;eor
       2115;2024083009;    3;   1.8; 310;eor
       2115;2024083010;    3;   1.6; 300;eor
       2115;2024083011;    3;   2.5; 290;eor
       2115;2024083012;    3;   3.3; 300;eor
       2115;2024083013;    3;   3.5; 300;eor
       2115;2024083014;    3;   3.4; 300;eor
       2115;2024083015;    3;   4.1; 290;eor
       2115;2024083016;    3;   5.7; 320;eor
       2115;2024083017;    3;   5.3; 330;eor
       2115;2024083018;    3;   4.8; 340;eor
       2115;2024083019;    3;   5.5; 350;eor
       2115;2024083020;    3;   5.3; 360;eor
       2115;2024083021;    3;   4.8; 360;eor
       2115;2024083022;    3;   4.7; 360;eor
       2115;2024083023;    3;   4.0; 360;eor
       2115;2024083100;    3;   4.1;  10;eor
       2115;2024083101;    3;   3.9;  10;eor
       2115;2024083102;    3;   4.6;  10;eor
       2115;2024083103;    3;   4.0;  20;eor
       2115;2024083104;    3;   4.2;  40;eor
       2115;2024083105;    3;   5.1;  80;eor
       2115;2024083106;    3;   4.7;  80;eor
       2115;2024083107;    3;   4.8;  80;eor
       2115;2024083108;    3;   4.6;  80;eor
       2115;2024083109;    3;   4.9;  90;eor
       2115;2024083110;    3;   4.6;  80;eor
       2115;2024083111;    3;   5.3;  80;eor
       2115;2024083112;    3;   5.3;  70;eor
       2115;2024083113;    3;   5.2;  60;eor
       2115;2024083114;    3;   5.6;  50;eor
       2115;2024083115;    3;   5.3;  50;eor
       2115;2024083116;    3;   5.6;  40;eor
       2115;2024083117;    3;   6.6;  40;eor
       2115;2024083118;    3;   6.7;  40;eor
       2115;2024083119;    3;   6.9;  40;eor
       2115;2024083120;    3;   6.7;  50;eor
       2115;2024083121;    3;   7.7;  80;eor
       2115;2024083122;    3;   8.3;  90;eor
       2115;2024083123;    3;   7.8; 100;eor
       2115;2024090100;    3;   8.3; 100;eor
       2115;2024090101;    3;   8.6; 100;eor
       2115;2024090102;    3;   9.4;  90;eor
       2115;2024090103;    3;  10.0;  90;eor
       2115;2024090104;    3;   9.9; 100;eor
       2115;2024090105;    3;   8.9; 100;eor
       2115;2024090106;    3;   9.3; 100;eor
       2115;2024090107;    3;   9.9; 100;eor
       2115;2024090108;    3;   9.5; 100;eor
       2115;2024090109;    3;   9.2;  90;eor
       2115;2024090110;    3;   9.8;  90;eor
       2115;2024090111;    3;   9.5;  90;eor
       2115;2024090112;    3;   9.4;  90;eor
       2115;2024090113;    3;   8.1;  80;eor
       2115;2024090114;    3;   7.7;  80;eor
       2115;2024090115;    3;   6.6;  90;eor
       2115;2024090116;    3;   6.7;  90;eor
       2115;2024090117;    3;   7.1;  90;eor
       2115;2024090118;    3;   8.2;  90;eor
       2115;2024090119;    3;   9.3;  90;eor
       2115;2024090120;    3;   9.4;  80;eor
       2115;2024090121;    3;  10.0;  90;eor
       2115;2024090122;    3;  10.3; 100;eor
       2115;2024090123;    3;  10.4; 100;eor
       2115;2024090200;    3;  10.3; 100;eor
       2115;2024090201;    3;  10.0; 110;eor
       2115;2024090202;    3;   9.1; 110;eor
       2115;2024090203;    3;   9.5; 110;eor
       2115;2024090204;    3;   9.0; 100;eor
       2115;2024090205;    3;   9.3; 100;eor
       2115;2024090206;    3;   9.5; 100;eor
       2115;2024090207;    3;   9.6; 110;eor
       2115;2024090208;    3;   9.1; 110;eor
       2115;2024090209;    3;   8.4; 110;eor
       2115;2024090210;    3;   8.5; 110;eor
       2115;2024090211;    3;   9.0; 110;eor
       2115;2024090212;    3;   9.5; 110;eor
       2115;2024090213;    3;   8.8; 110;eor
       2115;2024090214;    3;   8.8; 110;eor
       2115;2024090215;    3;   8.6; 110;eor
       2115;2024090216;    3;   7.9; 120;eor
       2115;2024090217;    3;   7.4; 120;eor
       2115;2024090218;    3;   7.1; 120;eor
       2115;2024090219;    3;   6.3; 120;eor
       2115;2024090220;    3;   5.8; 120;eor
       2115;2024090221;    3;   5.9; 120;eor
       2115;2024090222;    3;   4.8; 130;eor
       2115;2024090223;    3;   3.6; 170;eor
       2115;2024090300;    3;   2.2; 150;eor
       2115;2024090301;    3;   2.7; 120;eor
       2115;2024090302;    3;   5.2; 110;eor
       2115;2024090303;    3;   4.9; 160;eor
       2115;2024090304;    3;   2.2; 120;eor
       2115;2024090305;    3;   2.8; 150;eor
       2115;2024090306;    3;   3.1; 130;eor
       2115;2024090307;    3;   4.9; 140;eor
       2115;2024090308;    3;   3.6; 150;eor
       2115;2024090309;    3;   3.1; 150;eor
       2115;2024090310;    3;   2.5; 190;eor
       2115;2024090311;    3;   2.3; 200;eor
       2115;2024090312;    3;   1.9; 200;eor
       2115;2024090313;    3;   1.5; 190;eor
       2115;2024090314;    3;   1.6; 130;eor
       2115;2024090315;    3;   1.8; 110;eor
       2115;2024090316;    3;   1.7; 100;eor
       2115;2024090317;    3;   2.2; 100;eor
       2115;2024090318;    3;   2.3; 110;eor
       2115;2024090319;    3;   2.2; 130;eor
       2115;2024090320;    3;   3.1;  80;eor
       2115;2024090321;    3;   1.8;  80;eor
       2115;2024090322;    3;   0.6; 110;eor
       2115;2024090323;    3;   0.7; 150;eor
       2115;2024090400;    3;   1.4; 200;eor
       2115;2024090401;    3;   0.9; 280;eor
       2115;2024090402;    3;   0.6; 310;eor
       2115;2024090403;    3;   0.9; 320;eor
       2115;2024090404;    3;   1.7; 310;eor
       2115;2024090405;    3;   2.2; 350;eor
       2115;2024090406;    3;   2.5;  20;eor
       2115;2024090407;    3;   2.8;  20;eor
       2115;2024090408;    3;   2.4; 360;eor
       2115;2024090409;    3;   2.4; 360;eor
       2115;2024090410;    3;   2.8;  10;eor
       2115;2024090411;    3;   2.8;  10;eor
       2115;2024090412;    3;   3.4;  10;eor
       2115;2024090413;    3;   3.1;  10;eor
       2115;2024090414;    3;   2.8; 350;eor
       2115;2024090415;    3;   3.0; 360;eor
       2115;2024090416;    3;   3.8; 320;eor
       2115;2024090417;    3;   3.8; 320;eor
       2115;2024090418;    3;   3.3; 310;eor
       2115;2024090419;    3;   4.3; 350;eor
       2115;2024090420;    3;   4.5;  20;eor
       2115;2024090421;    3;   5.4;  30;eor
       2115;2024090422;    3;   5.0;  40;eor
       2115;2024090423;    3;   2.6;  10;eor
       2115;2024090500;    3;   2.5; 340;eor
       2115;2024090501;    3;   2.7;  70;eor
       2115;2024090502;    3;   6.6;  80;eor
       2115;2024090503;    3;   4.4;  70;eor
       2115;2024090504;    3;   4.3;  60;eor
       2115;2024090505;    3;   6.6;  70;eor
       2115;2024090506;    3;   6.7;  70;eor
       2115;2024090507;    3;   7.8;  70;eor
       2115;2024090508;    3;   8.1;  70;eor
       2115;2024090509;    3;   7.6;  70;eor
       2115;2024090510;    3;   7.8;  70;eor
       2115;2024090511;    3;   7.3;  70;eor
       2115;2024090512;    3;   8.0;  80;eor
       2115;2024090513;    3;   7.3;  70;eor
       2115;2024090514;    3;   7.7;  70;eor
       2115;2024090515;    3;   8.5;  70;eor
       2115;2024090516;    3;   9.4;  70;eor
       2115;2024090517;    3;   9.3;  70;eor
       2115;2024090518;    3;   9.3;  70;eor
       2115;2024090519;    3;  11.1;  70;eor
       2115;2024090520;    3;  10.2;  70;eor
       2115;2024090521;    3;  10.8;  70;eor
       2115;2024090522;    3;  10.0;  80;eor
       2115;2024090523;    3;   9.9;  70;eor
       2115;2024090600;    3;  10.4;  70;eor
       2115;2024090601;    3;  10.8;  70;eor
       2115;2024090602;    3;  10.8;  70;eor
       2115;2024090603;    3;  11.0;  70;eor
       2115;2024090604;    3;  10.9;  70;eor
       2115;2024090605;    3;  11.2;  80;eor
       2115;2024090606;    3;  10.8;  80;eor
       2115;2024090607;    3;  10.5;  80;eor
       2115;2024090608;    3;  10.4;  80;eor
       2115;2024090609;    3;   9.3;  80;eor
       2115;2024090610;    3;   8.1;  80;eor
       2115;2024090611;    3;   6.9;  70;eor
       2115;2024090612;    3;   7.6;  70;eor
       2115;2024090613;    3;   8.0;  70;eor
       2115;2024090614;    3;   7.8;  80;eor
       2115;2024090615;    3;   7.5;  80;eor
       2115;2024090616;    3;   8.1;  80;eor
       2115;2024090617;    3;   8.1;  80;eor
       2115;2024090618;    3;   8.4;  80;eor
       2115;2024090619;    3;   9.4;  80;eor
       2115;2024090620;    3;   9.3;  80;eor
       2115;2024090621;    3;   9.1;  80;eor
       2115;2024090622;    3;   8.6;  80;eor
       2115;2024090623;    3;   8.4;  80;eor
       2115;2024090700;    3;   8.2;  80;eor
       2115;2024090701;    3;   7.6;  80;eor
       2115;2024090702;    3;   7.7;  80;eor
       2115;2024090703;    3;   7.0;  90;eor
       2115;2024090704;    3;   6.8;  90;eor
       2115;2024090705;    3;   6.7;  90;eor
       2115;2024090706;    3;   7.4;  90;eor
       2115;2024090707;    3;   7.6; 100;eor
       2115;2024090708;    3;   6.4; 110;eor
       2115;2024090709;    3;   5.9; 110;eor
       2115;2024090710;    3;   5.6; 110;eor
       2115;2024090711;    3;   5.0; 110;eor
       2115;2024090712;    3;   4.9; 100;eor
       2115;2024090713;    3;   3.9; 120;eor
       2115;2024090714;    3;   2.9; 130;eor
       2115;2024090715;    3;   3.0; 130;eor
       2115;2024090716;    3;   2.9; 130;eor
       2115;2024090717;    3;   2.9; 130;eor
       2115;2024090718;    3;   2.9; 130;eor
       2115;2024090719;    3;   2.8; 120;eor
       2115;2024090720;    3;   2.6; 100;eor
       2115;2024090721;    3;   2.4;  80;eor
       2115;2024090722;    3;   2.9;  70;eor
       2115;2024090723;    3;   2.2;  70;eor
       2115;2024090800;    3;   2.0;  70;eor
       2115;2024090801;    3;   1.8;  70;eor
       2115;2024090802;    3;   2.4;  70;eor
       2115;2024090803;    3;   2.6;  80;eor
       2115;2024090804;    3;   2.4;  90;eor
       2115;2024090805;    3;   3.8; 100;eor
       2115;2024090806;    3;   5.2; 110;eor
       2115;2024090807;    3;   4.9; 110;eor
       2115;2024090808;    3;   4.7; 120;eor
       2115;2024090809;    3;   3.7; 140;eor
       2115;2024090810;    3;   3.1; 170;eor
       2115;2024090811;    3;   4.0; 200;eor
       2115;2024090812;    3;   5.4; 240;eor
       2115;2024090813;    3;   5.4; 260;eor
       2115;2024090814;    3;   5.0; 260;eor
       2115;2024090815;    3;   4.1; 260;eor
       2115;2024090816;    3;   4.0; 280;eor
       2115;2024090817;    3;   4.1; 290;eor
       2115;2024090818;    3;   3.5; 320;eor
       2115;2024090819;    3;   3.0; 320;eor
       2115;2024090820;    3;   3.1; 330;eor
       2115;2024090821;    3;   2.8;  10;eor
       2115;2024090822;    3;   2.7;  20;eor
       2115;2024090823;    3;   2.0;  30;eor
       2115;2024090900;    3;   2.2;  60;eor
       2115;2024090901;    3;   1.9;  60;eor
       2115;2024090902;    3;   2.6;  70;eor
       2115;2024090903;    3;   3.4;  60;eor
       2115;2024090904;    3;   3.4;  60;eor
       2115;2024090905;    3;   2.6;  60;eor
       2115;2024090906;    3;   1.9;  30;eor
       2115;2024090907;    3;   1.1;  20;eor
       2115;2024090908;    3;   0.7; 300;eor
       2115;2024090909;    3;   1.5; 210;eor
       2115;2024090910;    3;   2.6; 230;eor
       2115;2024090911;    3;   3.3; 240;eor
       2115;2024090912;    3;   3.7; 250;eor
       2115;2024090913;    3;   4.9; 280;eor
       2115;2024090914;    3;   5.4; 270;eor
       2115;2024090915;    3;   6.4; 280;eor
       2115;2024090916;    3;   7.0; 290;eor
       2115;2024090917;    3;   7.4; 290;eor
       2115;2024090918;    3;   8.3; 300;eor
       2115;2024090919;    3;  10.2; 310;eor
       2115;2024090920;    3;  11.5; 300;eor
       2115;2024090921;    3;  12.0; 310;eor
       2115;2024090922;    3;  10.7; 300;eor
       2115;2024090923;    3;  11.1; 300;eor
       2115;2024091000;    3;  10.7; 300;eor
       2115;2024091001;    3;   9.4; 300;eor
       2115;2024091002;    3;   8.5; 290;eor
       2115;2024091003;    3;   7.8; 290;eor
       2115;2024091004;    3;   8.7; 280;eor
       2115;2024091005;    3;   6.9; 280;eor
       2115;2024091006;    3;   6.4; 260;eor
       2115;2024091007;    3;   6.9; 240;eor
       2115;2024091008;    3;   8.8; 230;eor
       2115;2024091009;    3;  10.3; 220;eor
       2115;2024091010;    3;  11.4; 220;eor
       2115;2024091011;    3;  11.6; 220;eor
       2115;2024091012;    3;  11.6; 220;eor
       2115;2024091013;    3;  12.8; 220;eor
       2115;2024091014;    3;  13.0; 220;eor
       2115;2024091015;    3;  13.7; 210;eor
       2115;2024091016;    3;  14.1; 210;eor
       2115;2024091017;    3;  13.4; 220;eor
       2115;2024091018;    3;   9.9; 270;eor
       2115;2024091019;    3;   8.8; 280;eor
       2115;2024091020;    3;   6.8; 270;eor
       2115;2024091021;    3;   6.3; 270;eor
       2115;2024091022;    3;   5.7; 280;eor
       2115;2024091023;    3;   5.6; 250;eor
       2115;2024091100;    3;   4.2; 260;eor
       2115;2024091101;    3;   6.2; 260;eor
       2115;2024091102;    3;   4.9; 260;eor
       2115;2024091103;    3;   4.4; 250;eor
       2115;2024091104;    3;   4.3; 260;eor
       2115;2024091105;    3;   4.2; 240;eor
       2115;2024091106;    3;   5.5; 300;eor
       2115;2024091107;    3;   6.8; 290;eor
       2115;2024091108;    3;   7.0; 300;eor
       2115;2024091109;    3;   7.8; 270;eor
       2115;2024091110;    3;   6.3; 240;eor
       2115;2024091111;    3;   8.1; 270;eor
       2115;2024091112;    3;   5.6; 290;eor
       2115;2024091113;    3;   4.8; 250;eor
       2115;2024091114;    3;   6.3; 240;eor
       2115;2024091115;    3;   5.6; 220;eor
       2115;2024091116;    3;   7.3; 270;eor
       2115;2024091117;    3;   6.6; 250;eor
       2115;2024091118;    3;   6.3; 260;eor
       2115;2024091119;    3;   8.0; 270;eor
       2115;2024091120;    3;   3.9; 260;eor
       2115;2024091121;    3;   5.2; 240;eor
       2115;2024091122;    3;   6.8; 290;eor
       2115;2024091123;    3;   7.1; 260;eor
       2115;2024091200;    3;   5.1; 270;eor
       2115;2024091201;    3;   6.6; 260;eor
       2115;2024091202;    3;   6.1; 280;eor
       2115;2024091203;    3;   7.7; 290;eor
       2115;2024091204;    3;   7.4; 270;eor
       2115;2024091205;    3;   7.1; 250;eor
       2115;2024091206;    3;   5.2; 260;eor
       2115;2024091207;    3;   8.1; 210;eor
       2115;2024091208;    3;   7.6; 220;eor
       2115;2024091209;    3;   5.8; 220;eor
       2115;2024091210;    3;   4.3; 230;eor
       2115;2024091211;    3;   2.8; 250;eor
