GemName,OrtName,Landuse,WegeDauer,Anzahl
Titisee-Neustadt,Titisee-Neustadt,industrial,25,0
Titisee-Neustadt,Titisee-Neustadt,industrial,30,2
Titisee-Neustadt,Titisee-Neustadt,industrial,40,1
Titisee-Neustadt,Titisee-Neustadt,industrial,120,23
Titisee-Neustadt,Titisee-Neustadt,residential,0,0
Titisee-Neustadt,Titisee-Neustadt,residential,5,23
Titisee-Neustadt,Titisee-Neustadt,residential,10,68
Titisee-Neustadt,Titisee-Neustadt,residential,15,52
Titisee-Neustadt,Titisee-Neustadt,residential,20,75
Titisee-Neustadt,Titisee-Neustadt,residential,25,63
Titisee-Neustadt,Titisee-Neustadt,residential,30,56
Titisee-Neustadt,Titisee-Neustadt,residential,40,22
Titisee-Neustadt,Titisee-Neustadt,residential,120,59
Titisee-Neustadt,Titisee-Neustadt,unbekannt,0,0
Titisee-Neustadt,Titisee-Neustadt,unbekannt,5,0
Titisee-Neustadt,Titisee-Neustadt,unbekannt,10,4
Titisee-Neustadt,Titisee-Neustadt,unbekannt,15,42
Titisee-Neustadt,Titisee-Neustadt,unbekannt,20,25
Titisee-Neustadt,Titisee-Neustadt,unbekannt,25,5
Titisee-Neustadt,Titisee-Neustadt,unbekannt,30,4
Titisee-Neustadt,Titisee-Neustadt,unbekannt,40,0
Titisee-Neustadt,Titisee-Neustadt,unbekannt,120,19
