entity_id,state,last_changed
sensor.haushalt_positive_active_energy_total,2520639,2023-06-26T21:00:00.000Z
sensor.haushalt_positive_active_energy_total,2520807.3,2023-06-26T22:00:00.000Z
sensor.haushalt_positive_active_energy_total,2520959,2023-06-26T23:00:00.000Z
sensor.haushalt_positive_active_energy_total,2521129.2,2023-06-27T00:00:00.000Z
sensor.haushalt_positive_active_energy_total,2521284.8,2023-06-27T01:00:00.000Z
sensor.haushalt_positive_active_energy_total,2521467.4,2023-06-27T02:00:00.000Z
sensor.haushalt_positive_active_energy_total,2521697.9,2023-06-27T03:00:00.000Z
sensor.haushalt_positive_active_energy_total,2521729.2,2023-06-27T04:00:00.000Z
sensor.haushalt_positive_active_energy_total,2521738.7,2023-06-27T05:00:00.000Z
sensor.haushalt_positive_active_energy_total,2521738.7,2023-06-27T06:00:00.000Z
sensor.haushalt_positive_active_energy_total,2521738.9,2023-06-27T16:00:00.000Z
sensor.haushalt_positive_active_energy_total,2521929.1,2023-06-27T17:00:00.000Z
sensor.haushalt_positive_active_energy_total,2521933.2,2023-06-27T18:00:00.000Z
sensor.haushalt_positive_active_energy_total,2522082.4,2023-06-27T19:00:00.000Z
sensor.haushalt_positive_active_energy_total,2522287.6,2023-06-27T20:00:00.000Z
sensor.haushalt_positive_active_energy_total,2522447.3,2023-06-27T21:00:00.000Z
sensor.haushalt_positive_active_energy_total,2522606.7,2023-06-27T22:00:00.000Z
